version,isuserpro,isuserstaff,haspaywall,israted,isoriginal,hascustomaudio,hascustomvideo,ncomments,nfavorites,nviews,nratings,rating,license,licenseurl,genres,groups,tags,songname,title,subtitle,artistname,composername,publisher,complexity,ntracks,tracks,songlength,songlengthseconds,songlengthbars,songlengthbeats,nnotes,notesperbar,nannotations,nlyrics,haslyrics,ntokens,pitchclassentropy,scaleconsistency,grooveconsistency,bestpath,isbestpath,bestarrangement,isbestarrangement,bestuniquearrangement,isbestuniquearrangement,subsetrated,subsetdeduplicated,subsetrateddeduplicated,path_metadata,hasmetadata_isuserpublisher_isofficial_isdraft_hasannotations_subsetall
3.01,True,False,False,False,False,False,False,0,0,1,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Grimstock,Grimstock (1),,Misc tunes,,,1,1,0,34560,17.99999999976,24,144,120,5.0,3,0,False,123,2.623440813474589,1.0,0.8912037037037037,/data2/zachary/musescore/data/U/t/QmUtYc3NyfvaJim8YxSWBqdHLQL8FtKKM1UyuyR3df9Ugp.mscz,False,/data2/zachary/musescore/data/U/t/QmUtYc3NyfvaJim8YxSWBqdHLQL8FtKKM1UyuyR3df9Ugp.mscz,False,/data2/zachary/musescore/data/U/t/QmUtYc3NyfvaJim8YxSWBqdHLQL8FtKKM1UyuyR3df9Ugp.mscz,False,False,False,False,./data/T/b/QmTbNtGyovaJtnL1eVnKh9ZPvbnXis8F5AarAuLBvfgkcm.json./metadata/7/4944119.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,14,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,The Highland Lament,The Highland Lament,,Misc tunes,,,1,1,0,30720,63.999999996746666,16,32,116,7.25,4,0,False,120,2.6277807787577547,1.0,0.9622395833333334,/data2/zachary/musescore/data/f/5/Qmf5QQhwvkXMmNtjG8ydfNRFq5yBDvhQbfQog3n3DEQ2kC.mscz,False,/data2/zachary/musescore/data/f/5/Qmf5QQhwvkXMmNtjG8ydfNRFq5yBDvhQbfQog3n3DEQ2kC.mscz,False,/data2/zachary/musescore/data/f/5/Qmf5QQhwvkXMmNtjG8ydfNRFq5yBDvhQbfQog3n3DEQ2kC.mscz,False,False,False,False,./data/a/q/Qmaqho6v29eztbricHv7N4efCQ4t77iZ9W9pya3aAaDwxV.json./metadata/9/4601194.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,3,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Mrs Caseyaka. WI.024,Mrs Caseyaka. WI.024,Quadrille No5. WI.024,Misc tunes,Untitled in MS.Quadrille No5,,1,1,0,46080,15.999999999791113,36,193,136,3.7777777777777777,7,0,False,143,2.709189174578016,1.0,0.9027777777777778,/data2/zachary/musescore/data/d/D/QmdDYCMVYcomSkqdxntENVcDqqTF9zyrRUuA5x2LMgE2Gf.mscz,False,/data2/zachary/musescore/data/d/D/QmdDYCMVYcomSkqdxntENVcDqqTF9zyrRUuA5x2LMgE2Gf.mscz,False,/data2/zachary/musescore/data/P/h/QmPhEdt4aKHFxqt4HMcaEPWCThUzdvzuAP2EYLV1LvYa8b.mscz,False,False,False,False,./data/d/9/Qmd9iZNHVivs1Bu6wrPdsjFCKaD3EWB5N5W5aJNJCwswAq.json./metadata/3/5068210.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,21,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,classical,,,In Nomine,Orlando Gibbons - In Nomine,,Orlando Gibbons,Orlando Gibbons 1583-1625,,1,1,0,211200,439.99999997763337,1,2,133,133.0,3,0,False,136,2.9818214094231337,0.8721804511278195,0.974621212121212,/data2/zachary/musescore/data/b/T/QmbTL8aDjFmGoimyNDxbvoC51jLvGUW6V4mDkh1ENUSCYf.mscz,False,/data2/zachary/musescore/data/Q/v/QmQvX2GAgy1PYQgVeCNt4ZQjK6XrMkBDhTrkWWzjDPJHDa.mscz,False,/data2/zachary/musescore/data/T/Z/QmTZdoWDTjy2ikt42QKY881E3BR1wDgxNkm3MJDD1uxkWu.mscz,True,False,True,False,./data/T/Z/QmTZdoWDTjy2ikt42QKY881E3BR1wDgxNkm3MJDD1uxkWu.json./metadata/5/4920109.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,1,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,The Parson in the Suds. JBa.43,The Parson in the Suds. JBa.43,May Dayaka. JBa.43England's Gloryaka. JBa.43,Misc tunes,,,1,1,0,56160,43.874945155194254,25,119,231,9.24,8,0,False,239,2.661292893629644,1.0,0.9497126436781608,/data2/zachary/musescore/data/P/y/QmPyAj2jZ2qyUTLwyVWLLUDdhMWWiuLLSgGJGSVA4WmfQa.mscz,False,/data2/zachary/musescore/data/P/y/QmPyAj2jZ2qyUTLwyVWLLUDdhMWWiuLLSgGJGSVA4WmfQa.mscz,False,/data2/zachary/musescore/data/Z/Y/QmZYkizkdnPh2yhCxibt4LR376i2ZZeauMz6XHwqQ2AXbR.mscz,False,False,False,False,./data/S/J/QmSJAB7RP1ouyRgs3uM946pGSHmHSd8Yn4KDzyi7vZrD6M.json./metadata/2/4584879.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,5,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Queen Mab or the Maids Got Milk Down,Queen Mab or the Maids Got Milk Down,,Misc tunes,,,1,1,0,46080,95.99999999512,24,48,194,8.083333333333334,3,0,False,197,2.731659838875681,1.0,0.9704861111111112,/data2/zachary/musescore/data/V/2/QmV2RMMZuHxhgQqEUV98FpFGJ5mPuDVSXy36xRDW62c8S4.mscz,False,/data2/zachary/musescore/data/V/2/QmV2RMMZuHxhgQqEUV98FpFGJ5mPuDVSXy36xRDW62c8S4.mscz,False,/data2/zachary/musescore/data/V/2/QmV2RMMZuHxhgQqEUV98FpFGJ5mPuDVSXy36xRDW62c8S4.mscz,False,False,False,False,./data/Y/f/QmYfM8zXpcF1S3YFG47vU3C3KTM1he5MkPPS9kV69iPWbn.json./metadata/1/4608845.json,TrueFalseFalseFalseTrueTrue
3.01,False,False,False,True,True,False,False,2,24,931,7,4.7,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,,,fireemblem-threehouses-fireemblemthreehouses-tearingthroughheaven-strings-brass-anime-feth-fe,Fire Emblem Thee Houses: Tearing Through Heaven (Rain) (WIP),Fire Emblem Thee Houses: Tearing Through Heaven (Rain) (WIP),,FE_Scores,,,0,14,0-0-0-33-40-40-41-42-43-56-57-60-71-73,228000,165.69748174287548,119,476,4811,40.42857142857143,675,0,False,5486,3.3923441575662627,0.7739816031537451,0.9556623931623932,/data2/zachary/musescore/data/Y/9/QmY9rg31UMfeWBJp2PwswvK4pJQnfP63PsDueAL1J6SF9Y.mscz,False,/data2/zachary/musescore/data/Z/U/QmZUogFfpwox6xLswezNFW4CdXKrCqSFFJfUnJW6Wz3XGA.mscz,True,/data2/zachary/musescore/data/Z/U/QmZUogFfpwox6xLswezNFW4CdXKrCqSFFJfUnJW6Wz3XGA.mscz,True,True,True,True,./data/Z/U/QmZUogFfpwox6xLswezNFW4CdXKrCqSFFJfUnJW6Wz3XGA.json./metadata/9/5870262.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,1,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Fred Pigeon's,Fred Pigeon's,,Misc tunes,,,1,1,0,30720,31.999999999173333,36,68,166,4.611111111111111,3,0,False,169,2.705823880434873,1.0,0.9140625,/data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,False,False,False,./data/e/g/QmegiL1WbudKXimSSvJ93JMoP2h4ajQpJcsjKY1nxpbDkE.json./metadata/2/4858305.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,3,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,The Wedding Ring,The Wedding Ring,,Misc tunes,,,1,1,0,46080,95.99999999512,24,48,172,7.166666666666667,3,0,False,175,2.577206477314026,1.0,0.9609375,/data2/zachary/musescore/data/c/8/Qmc8NvEPvM4BLauBo6F3QmV64Kk4TTEwvo7Doyv2Cf7uRo.mscz,False,/data2/zachary/musescore/data/W/S/QmWSoC52sYzN1nWaSNZ9ZkJVADFZ2yuwtDw6BF18mDmkUC.mscz,False,/data2/zachary/musescore/data/W/S/QmWSoC52sYzN1nWaSNZ9ZkJVADFZ2yuwtDw6BF18mDmkUC.mscz,False,False,False,False,./data/e/b/QmebUTkvkHpuEA2RVgmq5AiKBX5KHop284HrekR9H4ZLhS.json./metadata/1/5089942.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,2,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,classical,,,???tis well,???tis well - Robert Lowry,,Robert Lowry,Robert Lowry,,0,2,0-0,23040,33.882273217293736,27,47,300,11.11111111111111,6,82,True,388,2.566569991243173,0.9895104895104896,0.9461805555555556,/data2/zachary/musescore/data/Y/M/QmYMATPYuU1ENN8VEAvAjH2gJJpM8hgkdf8tQCsQqkVXtu.mscz,False,/data2/zachary/musescore/data/Y/M/QmYMATPYuU1ENN8VEAvAjH2gJJpM8hgkdf8tQCsQqkVXtu.mscz,False,/data2/zachary/musescore/data/R/C/QmRCyTBY54LUqV3CVhgJpKtBEvHpfK2bzApjXuBGoQ7hZW.mscz,False,False,False,False,./data/Q/i/QmQiUPX2iWSkfa72SrLUf8Ssj4Ny57hCFnyVFD58S5Uft3.json./metadata/5/5736125.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,3,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,The Farmer's Daughter,the Farmer's Daughter,Aberarder's Rant,Misc tunes,,,1,1,0,61440,127.99999999349332,36,68,216,6.0,5,0,False,221,2.694357008016714,1.0,0.9674479166666666,/data2/zachary/musescore/data/Y/f/QmYf3s1CpU6kiPbARnHAjBifqNiZWw1d2S42wk8UCfmcW1.mscz,False,/data2/zachary/musescore/data/Y/f/QmYf3s1CpU6kiPbARnHAjBifqNiZWw1d2S42wk8UCfmcW1.mscz,False,/data2/zachary/musescore/data/R/x/QmRxk5vW1EANghTybJXSqjKDXNR9QvZJRmk7rPPBRg9Hn2.mscz,False,False,False,False,./data/P/Z/QmPZbLwS5rXv5zzPGqfFEfE4rNsG93jAgRZTvce1SvMCc8.json./metadata/3/4673007.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,4,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,classical,,,Sarabande,Traditional music - Sarabande,,Anonymous,Trad.Chanson recueillie par J.-B. Weckerlin,,1,1,0,24000,49.99999999745833,10,25,63,6.3,5,0,False,68,2.413735028502386,1.0,0.9340277777777778,/data2/zachary/musescore/data/e/X/QmeXHFqL42xpZkcegSgWF4mHAg1BQeu4oQfB6LKQReu5SA.mscz,False,/data2/zachary/musescore/data/e/X/QmeXHFqL42xpZkcegSgWF4mHAg1BQeu4oQfB6LKQReu5SA.mscz,False,/data2/zachary/musescore/data/W/u/QmWuSwY4Q3jwPG2Dfx31WQn4QwDfaTFR9iuLkdkzTcdGLw.mscz,False,False,False,False,./data/a/9/Qma9ENLm6hpDwXWtvKrF9iDcSqguox2xLN2JuFRzK3Mgsy.json./metadata/0/4552708.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,0,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Hugh McKenna's,Hugh McKenna's,,Misc tunes,,,1,1,0,61920,64.49999999833375,33,129,177,5.363636363636363,3,0,False,180,2.74202837506318,0.9717514124293786,0.9498697916666666,/data2/zachary/musescore/data/V/2/QmV2RMMZuHxhgQqEUV98FpFGJ5mPuDVSXy36xRDW62c8S4.mscz,False,/data2/zachary/musescore/data/V/2/QmV2RMMZuHxhgQqEUV98FpFGJ5mPuDVSXy36xRDW62c8S4.mscz,False,/data2/zachary/musescore/data/V/2/QmV2RMMZuHxhgQqEUV98FpFGJ5mPuDVSXy36xRDW62c8S4.mscz,False,False,False,False,./data/a/N/QmaN2b5tdfCEfKBmscrwVLxn5Qin8Jd7SuZHRpW6aihT9h.json./metadata/9/4706020.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,1,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Mike Flanagan's,Mike Flanagan's,,Misc tunes,,,1,1,0,30720,63.999999996746666,16,32,113,7.0625,4,0,False,117,2.5263526213363,1.0,0.9713541666666666,/data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,False,False,False,./data/Q/8/QmQ8qtuFaRx3HgHhbjse9UYEYNpqm8ttgVCY9y76YeGyG5.json./metadata/4/4704408.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,0,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,The YETTS OF MUCKART,the YETTS OF MUCKART,,Misc tunes,,,1,1,0,30720,31.999999999173333,20,68,125,6.25,9,0,False,134,2.1499081896150307,1.0,0.9557291666666666,/data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,False,False,False,./data/b/z/QmbzNw2wbxsEsCUtfGsV5n1kxEWpMXBD2aMe8fpmjPAZGW.json./metadata/8/4717605.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,5,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Hessian Camp,Hessian Camp,,Misc tunes,,,1,1,0,30720,31.999999999173333,32,64,106,3.3125,3,0,False,109,2.466009324205406,1.0,0.9205729166666666,/data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,False,False,False,./data/N/m/QmNm8K2Wm5Rv1XYVxqqDD9nfzCiE6VuF3B9vge62JpBPjR.json./metadata/8/4545307.json,TrueFalseFalseFalseTrueTrue
3.01,False,False,False,False,False,False,False,0,0,37,0,0.0,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,,,,ÐÐ²ÐÐÑÐÑÑÐ¹ Ð³Ð¾Ð,ÐÐ²ÐÐÑÐÑÑÐ¹ Ð³Ð¾Ð,,ÐÐÐºÑÐÐ¼ ÐÑÐ½ÐÐµÐ²ÑÐºÐÐ¹,,,0,1,0,76320,79.49999999794625,40,160,129,3.225,1,129,True,259,2.79608350980624,0.9534883720930232,0.8867521367521367,/data2/zachary/musescore/data/N/h/QmNhrg7qDknVxZk35ZoWJJ2ELvp8Dn7dyZvbNFESHyTYkU.mscz,False,/data2/zachary/musescore/data/P/K/QmPK3w5StTeTqP4TKwgWVnTqiniEQ96AwnrSgeb1rc14iv.mscz,False,/data2/zachary/musescore/data/X/k/QmXkjGyTXU8WYPMtnwC51dSNGSdNkRriKW6LEpDx2py2Vo.mscz,False,False,False,False,./data/V/3/QmV3Em5rNoinZ9B7RqPbiV5qtTBsHeqCByYoz18LuEGVYw.json./metadata/1/5978517.json,TrueFalseFalseFalseTrueTrue
2.06,False,False,False,False,False,False,False,0,7,1286,0,0.0,cc-zero,https://creativecommons.org/publicdomain/zero/1.0/,blues-folk,,mandolin-irish-jig-duet,the blarney pilgrim,The Blarney Pilgrim - The Kesh Jig - Duet,,Stefan Grossman,Traditional Irish,,0,1,25,180000,93.74999999874998,125,750,1250,10.0,3,0,False,1253,2.7420513421446966,1.0,0.952956989247312,/data2/zachary/musescore/data/Q/d/QmQdtVp292Kuxz1MKB1yNZndp8b6cvo3eQ7Z3bskcQSAMw.mscz,False,/data2/zachary/musescore/data/Q/d/QmQdtVp292Kuxz1MKB1yNZndp8b6cvo3eQ7Z3bskcQSAMw.mscz,False,/data2/zachary/musescore/data/Q/d/QmQdtVp292Kuxz1MKB1yNZndp8b6cvo3eQ7Z3bskcQSAMw.mscz,False,False,False,False,./data/b/e/QmbetqqHinb4soFqPcmw4swr1AmuoNFLAX2TpiWZDnNApx.json./metadata/4/881386.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,1,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Welcome from Hanover,Welcome from Hanover,,Misc tunes,,,1,1,0,61440,63.99999999834667,64,128,260,4.0625,27,0,False,287,2.790051094970768,0.9923076923076924,0.9296875,/data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,False,False,False,./data/c/s/QmcszdkviEt15vsNJadXcmA5kMyCvcwuTdpvvsyUvf43W6.json./metadata/0/4683302.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,1,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,The Time Of Day,The Time Of Day,,Misc tunes,,,1,1,0,34560,17.99999999976,16,144,108,6.75,4,0,False,112,2.649370224627183,0.9629629629629628,0.9050925925925926,/data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,False,False,False,./data/T/j/QmTjAbSVh6vP63DBPKXZFodybMc3LZmifnVoa1Yzz1Q3rx.json./metadata/3/4694478.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,15,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,classical,,,O vos omnes,O vos omnes - Jacquet de Mantua,,Jacquet de Mantua,Jacquet de Mantua,,0,4,0-0-0-0,157440,258.94770912860486,41,164,271,6.609756097560975,7,197,True,475,2.866039344711215,0.9850746268656716,0.979420731707317,/data2/zachary/musescore/data/V/e/QmVePkNdjPWDAQftvFgd4NCj4pbm6Ep8j29KhF2y7zdnn4.mscz,False,/data2/zachary/musescore/data/b/g/Qmbg4X5R38fh86SqKGXyGb38nXrcgDFgpQ4JEvaVvvSYgU.mscz,True,/data2/zachary/musescore/data/b/g/Qmbg4X5R38fh86SqKGXyGb38nXrcgDFgpQ4JEvaVvvSYgU.mscz,True,False,True,False,./data/b/g/Qmbg4X5R38fh86SqKGXyGb38nXrcgDFgpQ4JEvaVvvSYgU.json./metadata/5/5785937.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,7,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Wounded HussarThe. RH.036,Wounded HussarThe. RH.036,,Misc tunes,,,1,1,0,284160,142.78787878571154,224,608,1057,4.71875,35,0,False,1092,2.836280210638677,0.9858088930936612,0.920608108108108,/data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,/data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,False,False,False,False,./data/b/a/QmbaZAUoFcqc6FgqN2ssE4RpDs3Hrqa8VPe4vHS8YQBaeG.json./metadata/2/4667711.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,9,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Miss Lyall,Traditional music - Miss Lyall,Panmure House,Misc tunes,Trad,,1,1,0,30720,31.999999999173333,20,68,135,6.75,7,0,False,142,2.666679824509745,0.9851851851851852,0.8971354166666666,/data2/zachary/musescore/data/U/t/QmUtQAvnjn3uPEw3sAXAjRXmzzBxhNAYbE1fZE5bHyyao8.mscz,False,/data2/zachary/musescore/data/U/t/QmUtQAvnjn3uPEw3sAXAjRXmzzBxhNAYbE1fZE5bHyyao8.mscz,False,/data2/zachary/musescore/data/U/t/QmUtQAvnjn3uPEw3sAXAjRXmzzBxhNAYbE1fZE5bHyyao8.mscz,False,False,False,False,./data/e/7/Qme764iG3bBdBJQRXwYnidemTKDtvXzjMhTVQPpvinof99.json./metadata/5/4914284.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,2,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,classical,,,Between me and my Savior,Between me and my Savior - P. P. Bliss,,P. P. Bliss,,,0,2,0-91,32160,35.89279304765447,17,68,215,12.647058823529411,1,1,True,217,2.6598600206764127,0.9813953488372092,0.9713541666666666,/data2/zachary/musescore/data/T/a/QmTaALSYMUjkkLf3S7sg2sx6YC16euwKfYDvv9Db8TGEM8.mscz,False,/data2/zachary/musescore/data/Z/b/QmZbUhkfrqfJggiUV76vgxSJfokzUjAhcVRMikth3nDTTW.mscz,False,/data2/zachary/musescore/data/c/K/QmcKeqH3YSQtYk9PCzEmwrAMGTjMbwcyGKP4SvD5TUFzhT.mscz,True,False,True,False,./data/c/K/QmcKeqH3YSQtYk9PCzEmwrAMGTjMbwcyGKP4SvD5TUFzhT.json./metadata/2/5775224.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,55,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,classical,,,Glory to God in the highest (Webb) - H. Milton Webb,Glory to God in the highest (Webb) - H. Milton Webb,,H. Milton Webb,,,2,1,0,48600,57.16743155722284,25,406,650,26.0,7,1,True,658,2.8606283429897075,0.946153846153846,0.8802083333333334,/data2/zachary/musescore/data/R/N/QmRN6soPFFkjdpe8JSGkyvKMhJveVvgFWtvZPD8pxsUB2V.mscz,True,/data2/zachary/musescore/data/R/N/QmRN6soPFFkjdpe8JSGkyvKMhJveVvgFWtvZPD8pxsUB2V.mscz,True,/data2/zachary/musescore/data/R/N/QmRN6soPFFkjdpe8JSGkyvKMhJveVvgFWtvZPD8pxsUB2V.mscz,True,False,True,False,./data/R/N/QmRN6soPFFkjdpe8JSGkyvKMhJveVvgFWtvZPD8pxsUB2V.json./metadata/2/5810011.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,2,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,classical,,,Largo,Bossi - Largo,,Bossi,Bossi,,1,1,0,45120,100.71432168098862,32,96,174,5.4375,4,0,False,178,2.802537462324888,0.9655172413793104,0.9030797101449276,/data2/zachary/musescore/data/f/1/Qmf1CTFYRVnD7vg64ufvJHJJquqVHc1GT8sZfjosm899qK.mscz,False,/data2/zachary/musescore/data/R/5/QmR5s3XUVYxwRgtEyj5wfncf5SNibCkm3XG3BBJh2py9E1.mscz,False,/data2/zachary/musescore/data/W/7/QmW7Av1agD236DBW2wuFmUbGCiaJpNWZGDpPgAPvX87K2D.mscz,True,False,True,False,./data/W/7/QmW7Av1agD236DBW2wuFmUbGCiaJpNWZGDpPgAPvX87K2D.json./metadata/9/5061666.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,4,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,,,,Casks Of Brandy. Ru2.137,Casks Of Brandy. Ru2.137,Drops of Brandyaka. Ru2.137,Misc tunes,,,1,1,0,45360,17.181818181593,21,189,158,7.523809523809524,1,0,False,159,2.6821130243693823,1.0,0.9610507246376812,/data2/zachary/musescore/data/P/E/QmPEAzXSbBwRgs75S5yjEmrBr4ysahQiKmTLpXXeW7s3wv.mscz,False,/data2/zachary/musescore/data/P/E/QmPEAzXSbBwRgs75S5yjEmrBr4ysahQiKmTLpXXeW7s3wv.mscz,False,/data2/zachary/musescore/data/e/Y/QmeYPtoRqkqkfxHuqj3EsY2eicS3knP7MxmRBJAv5h9qfA.mscz,True,False,True,False,./data/e/Y/QmeYPtoRqkqkfxHuqj3EsY2eicS3knP7MxmRBJAv5h9qfA.json./metadata/7/4663633.json,TrueFalseFalseFalseTrueTrue
3.01,True,False,False,False,False,False,False,0,0,4,0,0.0,publicdomain,https://creativecommons.org/publicdomain/mark/1.0/,classical,,,Danket dem Herren lobt ihn frei SWV 203,Danket dem Herren lobt ihn frei SWV 203 - Heinrich Schütz,,Heinrich Schütz,Psalm 105 (Becker) - Schütz,,0,2,19-19,49920,103.99999999471332,26,52,220,8.461538461538462,15,53,True,288,2.852789965141724,0.9541284403669724,0.9655448717948718,/data2/zachary/musescore/data/Y/K/QmYK34Tz9WMEABsoyXhCnaam9rSZn64GWn1CQPS62xcRzm.mscz,False,/data2/zachary/musescore/data/Y/K/QmYK34Tz9WMEABsoyXhCnaam9rSZn64GWn1CQPS62xcRzm.mscz,False,/data2/zachary/musescore/data/c/R/QmcRGv5CrKzn1wAHZK4wTikkLL9zkvvNCyWccCqmVZxgjR.mscz,False,False,False,False,./data/c/i/QmciiZUT2kp7UAcQ1cX2Ymxv1ScURs4bR83TBmRwo7Jxsi.json./metadata/1/5743955.json,TrueFalseFalseFalseTrueTrue
